,time,sector,camera,ccd,ra,dec,column,row,vmag,hmag
239,3825.9508007517843,92,1,2,283.9442794935253,-18.70302521588678,593.5326382062455,449.68103173282185,18.922623258186604,
240,3826.0008007515858,92,1,2,283.93133,-18.70333,593.6681251625591,451.86929866845117,18.921,
241,3826.0508007513868,92,1,2,283.9183691621489,-18.703639192270003,593.8028578695576,454.05928386653136,18.919380620655126,
242,3826.1008007516534,92,1,2,283.9053970906591,-18.703952844127947,593.9368254894497,456.2509691789001,18.9177655502189,
243,3826.1508007514544,92,1,2,283.89241390150545,-18.704271017201002,594.0700153394984,458.4443357708531,18.916154787820922,
244,3826.200800751721,92,1,2,283.87941971017597,-18.704593773128114,594.2024147492131,460.6393648961116,18.914548332530714,
245,3826.250800751522,92,1,2,283.86641463263953,-18.70492117353628,594.3340110504265,462.8360377333223,18.912946183477718,
246,3826.300800751323,92,1,2,283.8533987844987,-18.70525328006151,594.4647915859555,465.034335529157,18.91134833974647,
247,3826.3508007515893,92,1,2,283.84037228135224,-18.705590154339976,594.5947437058609,467.2342395370449,18.909754800421673,
248,3826.4008007513903,92,1,2,283.8273352391596,-18.705931857998422,594.7238547638738,469.43573095560646,18.90816556463253,
249,3826.4508007516574,92,1,2,283.8142877733912,-18.706278452676244,594.8521121258235,471.6387910721247,18.90658063144896,
250,3826.5008007514584,92,1,2,283.80123,-18.70663,594.979503160048,473.84340109847756,18.905,
251,3826.5508007512594,92,1,2,283.78816203377716,-18.706986550177696,595.1060172457708,476.0495422284979,18.903423239288465,
252,3826.6008007515265,92,1,2,283.7750839863363,-18.70734810770464,595.2316517686396,478.2571953191368,18.901848197989533,
253,3826.6508007513276,92,1,2,283.7619959688599,-18.707714665637805,595.3564061158241,480.4663410903389,18.900272294740436,
254,3826.7008007515947,92,1,2,283.74889809204024,-18.708086217047715,595.4802796839505,482.6769603555695,18.89869294811969,
255,3826.7508007513957,92,1,2,283.73579046705436,-18.708462754991142,595.6032718698564,484.8890338573288,18.89710757676462,
256,3826.800800751197,92,1,2,283.7226732047104,-18.708844272535245,595.7253820786447,487.10254241113853,18.895513599268433,
257,3826.8508007514633,92,1,2,283.709546415813,-18.70923076274735,595.8466097202235,489.3174668438979,18.893908434224052,
258,3826.9008007512643,92,1,2,283.69641021153046,-18.70962221868395,595.9669542059489,491.5337879318942,18.89228950026927,
259,3826.9508007515306,92,1,2,283.68326470253874,-18.710018633416063,596.086414956511,493.7514865452419,18.890654215981804,
260,3827.000800751331,92,1,2,283.67011,-18.71042,596.204991392975,495.9705434827492,18.889,
261,3827.050800751131,92,1,2,283.6569462329839,-18.71082630701122,596.3226834644059,498.1909364588288,18.88732542222679,
262,3827.1008007513965,92,1,2,283.64377360366785,-18.71123752505767,596.4394932054197,500.41263057246005,18.88563365780507,
263,3827.1508007511966,92,1,2,283.6305923328734,-18.711653620243833,596.55542317605,502.63558772417673,18.883929033235262,
264,3827.200800751462,92,1,2,283.6174026409286,-18.712074558689626,596.670475949909,504.8597699195653,18.88221587495457,
265,3827.2508007512615,92,1,2,283.6042047486508,-18.712500306499365,596.7846541055405,507.0851391035123,18.88049850946382,
266,3827.300800751061,92,1,2,283.590998876486,-18.71293082978912,596.8979602339818,509.31165730526044,18.878781263215963,
267,3827.3508007513265,92,1,2,283.5777852448777,-18.713366094675127,597.0103969354935,511.53928657623464,18.877068462663956,
268,3827.400800751126,92,1,2,283.5645640746358,-18.713806067261455,597.1219668164722,513.7679889277409,18.87536443430862,
269,3827.450800751392,92,1,2,283.5513355860751,-18.71425071366844,597.2326724967826,515.9977264762352,18.873673504587163,
270,3827.500800751192,92,1,2,283.5381,-18.7147,597.3425166014209,518.2284612772156,18.872,
271,3827.5508007509925,92,1,2,283.52485752455266,-18.715153891768317,597.4515020471125,520.4601575222423,18.87034707184145,
272,3827.600800751259,92,1,2,283.51160831871323,-18.715612352069407,597.5596328758804,522.6927876296702,18.86871317077156,
273,3827.65080075106,92,1,2,283.49835252954057,-18.716075343382375,597.6669134119727,524.9263260236092,18.867095572337192,
274,3827.700800751327,92,1,2,283.4850903035979,-18.716542828203472,597.7733479892828,527.1607472273516,18.865491552024608,
275,3827.7508007511283,92,1,2,283.4718217879408,-18.717014769011627,597.8789409433398,529.3960256968306,18.8638983853801,
276,3827.8008007509293,92,1,2,283.45854712925245,-18.717491128298814,597.9836966182977,531.6321359663743,18.862313347905122,
277,3827.8508007511964,92,1,2,283.4452664742137,-18.71797186855717,598.087619363913,533.8690525862147,18.860733715101432,
278,3827.9008007509974,92,1,2,283.4319799698746,-18.7184569522654,598.1907135326883,536.1067500599725,18.859156762514875,
279,3827.950800751264,92,1,2,283.41868776278807,-18.718946341920166,598.2929834866316,538.345202990467,18.857579765632465,
280,3828.0008007510646,92,1,2,283.40539,-18.71944,598.39443358959,540.5843859130041,18.856,
281,3828.050800750865,92,1,2,283.3920868290871,-18.719937845905374,598.4950756887897,542.8242724854529,18.85441529044408,
282,3828.1008007511314,92,1,2,283.37877840124133,-18.720439626669965,598.5949515338847,545.064832565062,18.852825659090445,
283,3828.1508007509315,92,1,2,283.3654648689297,-18.720945046221704,598.6941103448684,547.3060350248555,18.851231677434132,
284,3828.200800751197,92,1,2,283.35214638412225,-18.72145380850727,598.7926013430535,549.5478488570649,18.849633916910854,
285,3828.250800750997,92,1,2,283.3388230992837,-18.72196561745446,598.8904737437078,551.7902430062237,18.84803294901579,
286,3828.3008007507965,92,1,2,283.3254951665053,-18.722480177005274,598.9877767625279,554.033186515209,18.846429345199486,
287,3828.350800751062,92,1,2,283.3121627378768,-18.722997191101804,599.0845596128677,556.2766484626095,18.844823676912377,
288,3828.4008007508614,92,1,2,283.298825965859,-18.7235163636717,599.1808715031182,558.5205979000128,18.843216515649793,
289,3828.4508007511263,92,1,2,283.2854850024142,-18.72403739866191,599.2767616430083,560.765003998237,18.841608432847213,
290,3828.500800750926,92,1,2,283.27214,-18.72456,599.3722792364839,563.0098358801021,18.84,
291,3828.5508007507256,92,1,2,283.2587910593894,-18.725083824599103,599.4674823712697,565.2550704904924,18.838391766418003,
292,3828.6008007509904,92,1,2,283.2454380761133,-18.72560834125639,599.5624646581092,567.5007157038931,18.83678419284877,
293,3828.65080075079,92,1,2,283.2320808947641,-18.726132971725335,599.6573285644096,569.7467870883312,18.835177717944177,
294,3828.7008007510553,92,1,2,283.21871935943517,-18.726657137778982,599.7521765352067,571.9933003277926,18.833572780296223,
295,3828.750800750855,92,1,2,283.20535331471615,-18.727180261170822,599.8471109861587,574.2402710548555,18.83196981855674,
296,3828.8008007506546,92,1,2,283.1919826048223,-18.727701763669003,599.942234309798,576.4877149971716,18.8303692713327,
297,3828.8508007509204,92,1,2,283.17860707396727,-18.728221067041627,600.0376488729427,578.7356479147504,18.828771577231166,
298,3828.9008007507205,92,1,2,283.1652265667376,-18.72873759304228,600.1334570140938,580.984085537133,18.827177174903824,
299,3828.9508007509867,92,1,2,283.1518409272203,-18.729250763443833,600.2297610497479,583.2330437100113,18.82558650294292,
300,3829.000800750787,92,1,2,283.13845,-18.72976,600.3266632672952,585.4825382277041,18.824,
301,3829.0508007505878,92,1,2,283.1250534536378,-18.730264625686576,600.4242855092534,587.7326125530767,18.822417643919664,
302,3829.1008007508544,92,1,2,283.1116502540974,-18.73076356831015,600.5228278811097,589.9834204621361,18.82083756949658,
303,3829.1508007506554,92,1,2,283.09823919206383,-18.73125565687111,600.6225099743772,592.2351432395203,18.819257450807058,
304,3829.200800750922,92,1,2,283.0848190577185,-18.73173972038829,600.7235512894274,594.4879622491413,18.8176749618685,
305,3829.2508007507236,92,1,2,283.0713886417389,-18.732214587862345,600.826171228112,596.7420587668007,18.816087776757254,
306,3829.3008007505246,92,1,2,283.05794673442466,-18.732679088307492,600.9305891003397,598.9976141273474,18.814493569505476,
307,3829.350800750791,92,1,2,283.0444921260729,-18.733132050737584,601.0370241213321,601.2548096621239,18.812890014145076,
308,3829.400800750592,92,1,2,283.0310236073552,-18.733572304153824,601.1456954085779,603.5138266362171,18.811274784752783,
309,3829.450800750859,92,1,2,283.0175399684406,-18.733998677574057,601.2568219887913,605.7748463961143,18.80964555534535,
