,time,sector,camera,ccd,ra,dec,column,row,vmag,hmag
68,3805.9508007563304,92,2,3,287.8815373763488,-18.69232817330294,1623.8844323595072,240.23807706164249,19.53952058914613,
69,3806.000800756134,92,2,3,287.87435,-18.69203,1623.6664627997845,239.01961712301625,19.538,
70,3806.050800755938,92,2,3,287.86714687179494,-18.691734333203758,1623.4485888760935,237.79829742875472,19.536484355661482,
71,3806.100800756207,92,2,3,287.85992811747286,-18.691441249448427,1623.2308269896992,236.5741369311334,19.534973655255115,
72,3806.15080075601,92,2,3,287.85269385762535,-18.691150835664544,1623.0131952266618,235.3471534869129,19.533467348524535,
73,3806.200800756279,92,2,3,287.8454442125735,-18.69086317877177,1622.7957116662217,234.11736491488887,19.5319648851572,
74,3806.2508007560823,92,2,3,287.83817930290667,-18.690578365700553,1622.5783943969982,232.88478908733975,19.530465714896614,
75,3806.3008007558856,92,2,3,287.8308992490103,-18.690296483373267,1622.3612615028192,231.6494438500025,19.528969287444276,
76,3806.350800756154,92,2,3,287.82360417126796,-18.690017618712403,1622.1443310688135,230.41134705636793,19.5274750525018,
77,3806.4008007559573,92,2,3,287.8162941902653,-18.689741858648244,1621.9276211874592,229.17051660241088,19.525982459812525,
78,3806.4508007562267,92,2,3,287.8089694263149,-18.68946929010072,1621.7111499444727,227.92697034595363,19.524490959064156,
79,3806.50080075603,92,2,3,287.80163,-18.6892,1621.4949354349305,226.68072619905826,19.523,
80,3806.5508007558337,92,2,3,287.79427602589783,-18.688934058731657,1621.2789927464337,225.43180141568948,19.521509033183083,
81,3806.6008007561036,92,2,3,287.7869075953833,-18.688671470533684,1621.0633249561063,224.1802107301465,19.520017512622115,
82,3806.6508007559078,92,2,3,287.77952479423584,-18.688412223114433,1620.8479321433463,222.92596828346066,19.5185248932289,
83,3806.700800756178,92,2,3,287.77212770795865,-18.68815630417254,1620.6328143782844,221.66908817276158,19.517030629859647,
84,3806.7508007559823,92,2,3,287.76471642232895,-18.687903701416253,1620.4179717378483,220.40958454476748,19.5155341774262,
85,3806.800800755787,92,2,3,287.7572910229158,-18.687654402546634,1620.2034042916796,219.14747151392007,19.51403499079868,
86,3806.8508007560577,92,2,3,287.74985159528654,-18.687408395264892,1619.9891121081791,217.88276319745228,19.512532524847096,
87,3806.9008007558623,92,2,3,287.74239822521486,-18.687165667279075,1619.775095260461,216.61547375080917,19.511026234483452,
88,3806.9508007561326,92,2,3,287.7349309981955,-18.68692620628813,1619.561353812368,215.34561728517846,19.5095155745637,
89,3807.0008007559377,92,2,3,287.72745,-18.68669,1619.3478878344251,214.07320796197402,19.508,
90,3807.0508007557423,92,2,3,287.71995531475204,-18.686457041875496,1619.1346983563692,212.79825954029306,19.506479511639718,
91,3807.1008007560126,92,2,3,287.71244702082447,-18.686227348413944,1618.921790273033,211.52078430325545,19.50495629423966,
92,3807.1508007558173,92,2,3,287.70492519536117,-18.68600094188065,1618.709169451519,210.2407942034038,19.503433078576624,
93,3807.2008007560876,92,2,3,287.6973899152247,-18.68577784453244,1618.4968417509106,208.9583011492001,19.501912595370687,
94,3807.250800755892,92,2,3,287.6898412575567,-18.6855580786345,1618.284813038131,207.67331710044314,19.500397575398573,
95,3807.300800755697,92,2,3,287.68227929928696,-18.685341666445776,1618.0730891740711,206.38585398471943,19.498890749394523,
96,3807.3508007559667,92,2,3,287.67470411734354,-18.685128630225336,1617.8616760195464,205.09592373319205,19.497394848093045,
97,3807.4008007557713,92,2,3,287.6671157888647,-18.684918992238178,1617.6505794411787,203.80353831674242,19.495912602270426,
98,3807.4508007560407,92,2,3,287.6595143907049,-18.684712774741442,1617.4398052976283,202.50870966186102,19.4944467426475,
99,3807.500800755845,92,2,3,287.6519,-18.684510000000003,1617.2293594553032,201.21144974693942,19.493,
100,3807.5508007556487,92,2,3,287.6442726852357,-18.68431068377152,1617.0192464516138,199.9117692153585,19.491573920291565,
101,3807.600800755918,92,2,3,287.63663248114955,-18.684114815808012,1616.8094655316816,198.60967350210672,19.490165310402496,
102,3807.650800755722,92,2,3,287.6289794142547,-18.6839223793655,1616.6000146229705,197.30516677529604,19.48876979248131,
103,3807.7008007559907,92,2,3,287.62131351077795,-18.68373335769279,1616.3908916445932,195.99825315342264,19.487382988624265,
104,3807.750800755794,92,2,3,287.61363479723025,-18.683547734045792,1616.1820945228928,194.6889368025828,19.48600052097948,
105,3807.8008007555973,92,2,3,287.605943299907,-18.6833654916751,1615.9736211778181,193.37722185132367,19.484618011656345,
106,3807.850800755866,92,2,3,287.5982390451017,-18.683186613831456,1615.7654695287617,192.06311242705445,19.48323108276422,
107,3807.900800755669,92,2,3,287.5905220593218,-18.68301108377057,1615.5576375003563,190.74661269284726,19.481835356451246,
108,3807.950800755938,92,2,3,287.5827923687862,-18.682838884741557,1615.3501230089153,189.4277267617522,19.48042645481366,
109,3808.000800755741,92,2,3,287.57505,-18.68267,1615.1429239779009,188.10645879484247,19.479,
110,3808.0508007555436,92,2,3,287.56729498444844,-18.68250442304286,1614.9360402237442,186.78281358541022,19.477552807226225,
111,3808.1008007558125,92,2,3,287.5595273744047,-18.68234218835188,1614.7294791601491,185.45679860741433,19.476086464134337,
112,3808.1508007556154,92,2,3,287.5517472275549,-18.682183340659517,1614.5232501067478,184.1284220448574,19.474603751514096,
113,3808.2008007558843,92,2,3,287.5439546012945,-18.682027924692246,1614.3173623764114,182.79769203562017,19.473107450100375,
114,3808.250800755687,92,2,3,287.5361495533074,-18.681875985182383,1614.1118252906163,181.46461677041844,19.47160034068348,
115,3808.3008007554904,92,2,3,287.52833214105857,-18.681727566857905,1613.906648166023,180.12920440616304,19.47008520401197,
116,3808.35080075576,92,2,3,287.5205024220111,-18.681582714446918,1613.7018403202508,178.79146310299507,19.46856482083409,
117,3808.400800755563,92,2,3,287.5126604538455,-18.681441472681534,1613.4974110775718,177.45140106187597,19.46704197194061,
118,3808.4508007558325,92,2,3,287.5048062939491,-18.681303886288564,1613.2933697555916,176.10902643728235,19.46551943806564,
119,3808.5008007556366,92,2,3,287.49694,-18.681169999999998,1613.0897256804612,174.76434743707452,19.464,
